idx,x,y
1487,291100.78110744676,2556302.151727495
1488,291070.7687496385,2556302.151727495
1489,291040.7759184131,2556302.151727495
1490,291010.77332389634,2556302.151727495
1491,290980.77072937955,2556302.151727495
1492,290950.77789815416,2556302.151727495
1493,290920.7655403459,2556302.151727495
1494,290890.7727091206,2556302.151727495
1495,290860.7798778952,2556302.151727495
1496,290830.76752008696,2556302.151727495
1497,290800.77468886157,2556302.151727495
1498,290770.78185763623,2556302.151727495
1499,290740.769499828,2556302.151727495
1500,290710.7766686026,2556302.151727495
1501,290680.7740740859,2556302.151727495
1502,290650.771479569,2556302.151727495
1503,290621.9307167306,2556302.151727495
1504,291177.76466025016,2556284.7048831074
1505,291160.7667698975,2556272.148220676
1506,291130.7739386721,2556272.148220676
1507,291100.78110744676,2556272.148220676
1508,291070.7687496385,2556272.148220676
1509,291040.7759184131,2556272.148220676
1510,291010.77332389634,2556272.148220676
1511,290980.77072937955,2556272.148220676
1512,290950.77789815416,2556272.148220676
1513,290920.7655403459,2556272.148220676
1514,290890.7727091206,2556272.148220676
1515,290860.7798778952,2556272.148220676
1516,290830.76752008696,2556272.148220676
1517,290800.77468886157,2556272.148220676
1518,290770.78185763623,2556272.148220676
1519,290740.769499828,2556272.148220676
1520,290710.7766686026,2556272.148220676
1521,290680.7740740859,2556272.148220676
1522,290650.771479569,2556272.148220676
1523,290620.77864834364,2556272.148220676
1524,290598.04970593064,2556270.2096824106
1525,291150.5543670779,2556251.2821454788
1526,291130.7739386721,2556242.154455255
1527,291100.78110744676,2556242.154455255
1528,291070.7687496385,2556242.154455255
1529,291040.7759184131,2556242.154455255
1530,291010.77332389634,2556242.154455255
1531,290980.77072937955,2556242.154455255
1532,290950.77789815416,2556242.154455255
1533,290920.7655403459,2556242.154455255
1534,290890.7727091206,2556242.154455255
1535,290860.7798778952,2556242.154455255
1536,290830.76752008696,2556242.154455255
1537,290800.77468886157,2556242.154455255
1538,290770.78185763623,2556242.154455255
1539,290740.769499828,2556242.154455255
1540,290710.7766686026,2556242.154455255
1541,290680.7740740859,2556242.154455255
1542,290650.771479569,2556242.154455255
1543,290620.77864834364,2556242.154455255
1544,290590.76629053545,2556242.154455255
1545,290574.1882217136,2556229.8315863824
1546,291123.34407390567,2556217.8496664516
1547,291100.78110744676,2556212.1509484355
1548,291070.7687496385,2556212.1509484355
1549,291040.7759184131,2556212.1509484355
1550,291010.77332389634,2556212.1509484355
1551,290980.77072937955,2556212.1509484355
1552,290950.77789815416,2556212.1509484355
1553,290920.7655403459,2556212.1509484355
1554,290890.7727091206,2556212.1509484355
1555,290860.7798778952,2556212.1509484355
1556,290830.76752008696,2556212.1509484355
1557,290800.77468886157,2556212.1509484355
1558,290770.78185763623,2556212.1509484355
1559,290740.769499828,2556212.1509484355
1560,290710.7766686026,2556212.1509484355
1561,290680.7740740859,2556212.1509484355
1562,290650.771479569,2556212.1509484355
1563,290620.77864834364,2556212.1509484355
1564,290590.76629053545,2556212.1509484355
1565,290565.32315310923,2556212.1509484355
1566,291096.1435440248,2556184.4171874244
1567,291070.7687496385,2556182.1474416163
1568,291040.7759184131,2556182.1474416163
1569,291010.77332389634,2556182.1474416163
1570,290980.77072937955,2556182.1474416163
1571,290950.77789815416,2556182.1474416163
1572,290920.7655403459,2556182.1474416163
1573,290890.7727091206,2556182.1474416163
1574,290860.7798778952,2556182.1474416163
1575,290830.76752008696,2556182.1474416163
1576,290800.77468886157,2556182.1474416163
1577,290770.78185763623,2556182.1474416163
1578,290740.769499828,2556182.1474416163
1579,290710.7766686026,2556182.1474416163
1580,290680.7740740859,2556182.1474416163
1581,290650.771479569,2556182.1474416163
1582,290620.77864834364,2556182.1474416163
1583,290590.76629053545,2556182.1474416163
1584,290560.77345931006,2556182.1474416163
1585,290541.4519056007,2556174.4614783432
1586,291068.9332508526,2556152.153676195
1587,291040.7759184131,2556152.153676195
1588,291010.77332389634,2556152.153676195
1589,290980.77072937955,2556152.153676195
1590,290950.77789815416,2556152.153676195
1591,290920.7655403459,2556152.153676195
1592,290890.7727091206,2556152.153676195
1593,290860.7798778952,2556152.153676195
1594,290830.76752008696,2556152.153676195
1595,290800.77468886157,2556152.153676195
1596,290770.78185763623,2556152.153676195
1597,290740.769499828,2556152.153676195
1598,290710.7766686026,2556152.153676195
1599,290680.7740740859,2556152.153676195
1600,290650.771479569,2556152.153676195
1601,290620.77864834364,2556152.153676195
1602,290590.76629053545,2556152.153676195
1603,290560.77345931006,2556152.153676195
1604,290532.5868369964,2556152.153676195
1605,291056.719373293,2556135.9732135893
1606,291040.7759184131,2556122.1501693763
1607,291010.77332389634,2556122.1501693763
1608,290980.77072937955,2556122.1501693763
1609,290950.77789815416,2556122.1501693763
1610,290920.7655403459,2556122.1501693763
1611,290890.7727091206,2556122.1501693763
1612,290860.7798778952,2556122.1501693763
1613,290830.76752008696,2556122.1501693763
1614,290800.77468886157,2556122.1501693763
1615,290770.78185763623,2556122.1501693763
1616,290740.769499828,2556122.1501693763
1617,290710.7766686026,2556122.1501693763
1618,290680.7740740859,2556122.1501693763
1619,290650.771479569,2556122.1501693763
1620,290620.77864834364,2556122.1501693763
1621,290590.76629053545,2556122.1501693763
1622,290560.77345931006,2556122.1501693763
1623,290530.78062808467,2556122.1501693763
1624,290508.7155894879,2556119.091370304
1625,291029.51884341217,2556102.540734562
1626,291010.77332389634,2556092.1466625566
1627,290980.77072937955,2556092.1466625566
1628,290950.77789815416,2556092.1466625566
1629,290920.7655403459,2556092.1466625566
1630,290890.7727091206,2556092.1466625566
1631,290860.7798778952,2556092.1466625566
1632,290830.76752008696,2556092.1466625566
1633,290800.77468886157,2556092.1466625566
1634,290770.78185763623,2556092.1466625566
1635,290740.769499828,2556092.1466625566
1636,290710.7766686026,2556092.1466625566
1637,290680.7740740859,2556092.1466625566
1638,290650.771479569,2556092.1466625566
1639,290620.77864834364,2556092.1466625566
1640,290590.76629053545,2556092.1466625566
1641,290560.77345931006,2556092.1466625566
1642,290530.78062808467,2556092.1466625566
1643,290500.7682702765,2556092.1466625566
1644,290484.84434197936,2556078.723015675
1645,291002.30855023995,2556069.1179969334
1646,290980.77072937955,2556062.1528971363
1647,290950.77789815416,2556062.1528971363
1648,290920.7655403459,2556062.1528971363
1649,290890.7727091206,2556062.1528971363
1650,290860.7798778952,2556062.1528971363
1651,290830.76752008696,2556062.1528971363
1652,290800.77468886157,2556062.1528971363
1653,290770.78185763623,2556062.1528971363
1654,290740.769499828,2556062.1528971363
1655,290710.7766686026,2556062.1528971363
1656,290680.7740740859,2556062.1528971363
1657,290650.771479569,2556062.1528971363
1658,290620.77864834364,2556062.1528971363
1659,290590.76629053545,2556062.1528971363
1660,290560.77345931006,2556062.1528971363
1661,290530.78062808467,2556062.1528971363
1662,290500.7682702765,2556062.1528971363
1663,290475.979273375,2556062.1528971363
1664,290975.1080203591,2556035.685517906
1665,290950.77789815416,2556032.149390317
1666,290920.7655403459,2556032.149390317
1667,290890.7727091206,2556032.149390317
1668,290860.7798778952,2556032.149390317
1669,290830.76752008696,2556032.149390317
1670,290800.77468886157,2556032.149390317
1671,290770.78185763623,2556032.149390317
1672,290740.769499828,2556032.149390317
1673,290710.7766686026,2556032.149390317
1674,290680.7740740859,2556032.149390317
1675,290650.771479569,2556032.149390317
1676,290620.77864834364,2556032.149390317
1677,290590.76629053545,2556032.149390317
1678,290560.77345931006,2556032.149390317
1679,290530.78062808467,2556032.149390317
1680,290500.7682702765,2556032.149390317
1681,290470.7754390511,2556032.4124080716
1682,290947.8977271869,2556002.2530388795
1683,290920.7655403459,2556002.145883498
1684,290890.7727091206,2556002.145883498
1685,290860.7798778952,2556002.145883498
1686,290830.76752008696,2556002.145883498
1687,290800.77468886157,2556002.145883498
1688,290770.78185763623,2556002.145883498
1689,290740.769499828,2556002.145883498
1690,290710.7766686026,2556002.145883498
1691,290680.7740740859,2556002.145883498
1692,290650.771479569,2556002.145883498
1693,290620.77864834364,2556002.145883498
1694,290590.76629053545,2556003.499937864
1695,290560.77345931006,2556006.8412374873
1696,290530.78062808467,2556010.192278508
1697,290501.4321740926,2556013.54331953
1698,290920.68743401463,2555972.1521180766
1699,290890.7727091206,2555972.1521180766
1700,290860.7798778952,2555972.1521180766
1701,290830.76752008696,2555972.1521180766
1702,290800.77468886157,2555972.1521180766
1703,290770.78185763623,2555972.1521180766
1704,290740.769499828,2555972.1521180766
1705,290710.7766686026,2555975.1135031655
1706,290680.7740740859,2555978.454802789
1707,290650.771479569,2555981.8058438096
1708,290626.8221257293,2555985.147143433
1709,290908.48331974645,2555953.8188064424
1710,290890.7727091206,2555942.148611258
1711,290860.7798778952,2555943.376027446
1712,290830.76752008696,2555946.7173270686
1713,290800.77468886157,2555950.0683680903
1714,290770.78185763623,2555953.419409111
1715,290754.0475761518,2555956.7607087344
